V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101
0.99887	0.99832	1.00050	1.00104	0.99796	0.99778	0.99687	1.00122	1.00122	0.99995	1.00050	0.99741	1.00086	0.99959	1.00032	1.00032	1.00032	1.00032	0.99977	1.00122	0.99905	0.99814	1.00032	0.99814	0.99941	0.99905	0.99995	1.00050	0.99977	0.99778	0.99778	1.00141	1.00431	0.99687	0.99832	0.99905	1.00104	1.00032	1.00050	0.99977	0.99814	1.00086	0.99923	1.00068	0.99977	0.99959	0.99723	0.99977	1.00014	1.00213	0.99887	0.99868	1.00068	0.99959	1.00104	0.99995	1.00195	1.00177	1.00014	0.99995	0.99959	1.00249	1.00159	0.99868	0.99778	0.99995	0.99977	1.00068	0.99905	0.99868	0.99705	1.00032	1.00086	0.99868	1.00213	0.99887	0.99959	1.00014	1.00086	0.99977	1.00032	0.99850	0.99941	0.99905	0.99941	0.99905	0.99941	0.99778	0.99923	1.00104	1.00159	1.00032	0.99868	0.99995	1.00032	0.99977	0.99868	1.00104	0.99995	0.99741	1.00213
0.99900	0.99809	1.00028	1.00064	0.99809	0.99809	0.99682	1.00118	1.00137	0.99991	1.00064	0.99791	1.00064	0.99955	1.00100	1.00082	0.99991	1.00082	0.99955	1.00082	0.99937	0.99773	1.00046	0.99809	0.99900	0.99882	1.00028	1.00028	0.99991	0.99809	0.99773	1.00118	1.00391	0.99718	0.99773	0.99973	1.00028	0.99955	1.00118	0.99918	0.99809	1.00118	0.99937	1.00100	0.99955	0.99991	0.99791	1.00028	1.00082	1.00246	0.99791	0.99827	1.00028	0.99900	1.00064	0.99973	1.00100	1.00173	1.00028	1.00028	1.00028	1.00264	1.00137	0.99900	0.99809	0.99973	1.00028	1.00028	0.99955	0.99827	0.99755	0.99973	1.00100	0.99973	1.00264	0.99973	0.99882	1.00064	1.00082	1.00064	1.00046	0.99827	0.99991	0.99937	0.99900	0.99918	0.99937	0.99755	0.99991	1.00082	1.00082	1.00046	0.99864	0.99973	1.00028	1.00009	0.99809	1.00137	0.99973	0.99736	1.00264
0.99914	0.99823	0.99969	1.00133	0.99786	0.99896	0.99640	1.00060	1.00078	0.99914	1.00187	0.99731	1.00114	0.99950	1.00060	1.00096	1.00005	1.00114	0.99914	1.00078	0.99950	0.99841	1.00042	0.99750	0.99877	0.99841	0.99932	0.99987	0.99987	0.99804	0.99786	1.00060	1.00388	0.99622	0.99750	0.99950	1.00096	0.99932	1.00114	0.99914	0.99896	1.00206	0.99914	1.00060	1.00042	0.99987	0.99786	0.99987	1.00078	1.00242	0.99768	0.99804	1.00060	0.99950	1.00005	1.00060	1.00078	1.00242	1.00023	1.00078	1.00078	1.00206	1.00078	0.99841	0.99750	0.99950	1.00078	0.99969	0.99859	0.99786	0.99731	0.99969	1.00060	1.00023	1.00242	0.99932	0.99932	1.00078	1.00060	1.00060	1.00060	0.99841	0.99950	1.00005	0.99804	0.99969	0.99950	0.99768	0.99950	1.00042	1.00114	1.00005	0.99914	0.99987	0.99987	0.99969	0.99823	1.00133	1.00005	0.99677	1.00260
0.99873	0.99781	1.00001	1.00202	0.99726	0.99928	0.99617	1.00110	1.00129	0.99854	1.00129	0.99726	1.00092	0.99909	1.00037	1.00129	0.99909	1.00074	0.99964	1.00056	0.99891	0.99854	1.00037	0.99690	0.99946	0.99873	0.99964	0.99982	0.99964	0.99726	0.99745	1.00092	1.00440	0.99617	0.99781	0.99964	1.00147	0.99891	1.00110	0.99909	0.99946	1.00184	1.00019	1.00074	1.00037	1.00019	0.99873	1.00001	1.00074	1.00202	0.99726	0.99854	1.00037	0.99964	0.99946	0.99946	1.00019	1.00184	1.00074	1.00092	1.00165	1.00257	1.00056	0.99891	0.99672	0.99982	1.00092	1.00001	0.99854	0.99854	0.99708	0.99964	1.00092	1.00037	1.00275	0.99946	0.99873	1.00056	1.00019	1.00129	1.00129	0.99873	0.99946	1.00037	0.99854	0.99982	0.99964	0.99818	0.99891	1.00037	1.00165	0.99964	0.99873	1.00019	0.99928	0.99964	0.99763	1.00129	0.99982	0.99708	1.00238
0.99803	0.99803	1.00005	1.00280	0.99693	0.99913	0.99583	1.00151	1.00225	0.99895	1.00133	0.99766	1.00078	0.99895	0.99986	1.00096	0.99913	1.00023	0.99950	1.00060	0.99840	0.99968	0.99986	0.99656	0.99968	0.99821	0.99931	1.00005	1.00078	0.99693	0.99766	1.00133	1.00426	0.99638	0.99803	0.99968	1.00115	0.99858	1.00096	0.99931	0.99821	1.00206	1.00078	1.00005	1.00005	1.00005	0.99876	0.99986	1.00060	1.00206	0.99748	0.99821	0.99986	0.99913	0.99931	0.99840	1.00023	1.00096	1.00078	1.00188	1.00170	1.00316	1.00060	0.99803	0.99693	1.00023	1.00115	0.99968	0.99821	0.99840	0.99748	0.99986	1.00133	1.00023	1.00298	0.99931	0.99876	0.99931	0.99968	1.00133	1.00188	0.99876	0.99931	1.00060	0.99968	0.99986	0.99950	0.99858	0.99913	1.00078	1.00188	0.99950	0.99895	1.00078	0.99950	0.99895	0.99785	1.00060	0.99950	0.99675	1.00261
0.99761	0.99725	1.00000	1.00258	0.99651	0.99982	0.99504	1.00202	1.00147	0.99853	1.00166	0.99761	1.00092	0.99872	0.99927	1.00129	0.99908	1.00000	0.99853	1.00111	0.99890	0.99964	0.99964	0.99651	1.00037	0.99853	0.99945	0.99945	1.00092	0.99670	0.99706	1.00147	1.00423	0.99633	0.99743	1.00000	1.00166	0.99853	1.00037	0.99890	0.99761	1.00221	1.00037	0.99945	1.00019	1.00000	0.99908	0.99945	0.99964	1.00184	0.99688	0.99872	0.99964	0.99945	0.99927	0.99927	1.00074	1.00037	0.99982	1.00239	1.00239	1.00368	1.00092	0.99743	0.99651	1.00037	1.00092	1.00074	0.99798	0.99853	0.99706	0.99964	1.00184	1.00037	1.00294	0.99908	0.99853	0.99872	0.99927	1.00184	1.00147	0.99890	0.99927	1.00000	0.99890	1.00000	0.99964	0.99872	0.99927	1.00000	1.00092	1.00000	0.99964	1.00166	0.99982	0.99945	0.99798	1.00129	0.99945	0.99688	1.00276
0.99748	0.99711	0.99969	1.00246	0.99675	1.00006	0.99564	1.00209	1.00190	0.99840	1.00190	0.99748	1.00135	0.99822	0.99877	1.00135	0.99804	1.00043	0.99840	1.00135	0.99969	0.99988	0.99969	0.99711	1.00025	0.99877	0.99969	0.99932	1.00172	0.99656	0.99767	1.00190	1.00504	0.99748	0.99748	1.00025	1.00172	0.99877	1.00061	0.99914	0.99822	1.00301	0.99951	0.99859	1.00061	1.00006	0.99896	0.99969	0.99988	1.00209	0.99675	0.99877	0.99951	0.99859	0.99914	1.00006	1.00098	1.00080	1.00025	1.00283	1.00246	1.00412	1.00080	0.99656	0.99601	1.00080	1.00061	1.00098	0.99785	0.99877	0.99748	0.99951	1.00172	1.00025	1.00246	0.99932	0.99914	0.99804	0.99914	1.00190	1.00117	0.99840	1.00025	0.99969	0.99896	1.00043	0.99988	0.99859	0.99988	1.00006	1.00080	0.99988	0.99914	1.00172	0.99951	0.99932	0.99748	1.00154	0.99988	0.99693	1.00283
0.99733	0.99678	1.00010	1.00213	0.99789	0.99992	0.99511	1.00213	1.00213	0.99862	1.00176	0.99807	1.00102	0.99844	0.99918	1.00158	0.99899	1.00010	0.99844	1.00084	0.99992	1.00010	0.99992	0.99752	1.00010	0.99825	0.99955	0.99973	1.00176	0.99696	0.99825	1.00139	1.00472	0.99789	0.99733	0.99973	1.00084	0.99844	1.00102	0.99881	0.99789	1.00250	0.99918	0.99881	1.00121	1.00066	0.99844	0.99992	1.00066	1.00139	0.99715	0.99825	1.00010	0.99899	0.99881	0.99992	1.00176	1.00047	1.00066	1.00306	1.00213	1.00380	1.00158	0.99585	0.99604	1.00066	1.00084	1.00121	0.99825	0.99789	0.99733	0.99992	1.00102	1.00066	1.00213	0.99955	0.99918	0.99715	0.99955	1.00250	1.00084	0.99825	1.00029	0.99955	0.99936	1.00066	0.99955	0.99733	0.99918	1.00066	1.00158	1.00029	1.00029	1.00195	0.99918	0.99936	0.99825	1.00213	1.00047	0.99770	1.00361
0.99728	0.99635	0.99932	1.00247	0.99821	0.99969	0.99506	1.00247	1.00191	0.99858	1.00209	0.99784	1.00043	0.99895	0.99932	1.00172	0.99876	1.00043	0.99839	1.00061	1.00024	1.00061	1.00006	0.99728	1.00061	0.99821	0.99932	0.99932	1.00247	0.99710	0.99913	1.00154	1.00469	0.99765	0.99765	1.00061	1.00080	0.99728	1.00098	0.99895	0.99821	1.00284	0.99895	0.99932	1.00117	1.00080	0.99802	1.00043	1.00006	1.00117	0.99728	0.99932	0.99969	0.99950	0.99858	1.00024	1.00191	1.00061	1.00043	1.00265	1.00302	1.00358	1.00172	0.99598	0.99654	1.00024	1.00135	1.00043	0.99802	0.99710	0.99784	0.99950	1.00080	1.00080	1.00247	0.99895	0.99895	0.99784	0.99950	1.00284	0.99987	0.99821	1.00098	1.00006	0.99932	1.00098	0.99913	0.99710	0.99858	1.00117	1.00117	1.00043	1.00006	1.00154	0.99821	0.99858	0.99858	1.00135	1.00080	0.99784	1.00228
0.99789	0.99622	0.99956	1.00216	0.99789	0.99993	0.99492	1.00179	1.00179	0.99882	1.00253	0.99826	0.99993	0.99919	0.99919	1.00160	0.99882	0.99975	0.99937	1.00012	1.00030	1.00049	0.99919	0.99752	1.00123	0.99770	0.99937	0.99919	1.00216	0.99696	0.99900	1.00105	1.00420	0.99677	0.99659	1.00049	1.00105	0.99789	1.00067	0.99863	0.99845	1.00346	0.99845	0.99956	1.00142	1.00086	0.99770	1.00030	0.99993	1.00105	0.99789	0.99882	1.00049	0.99937	0.99826	0.99937	1.00197	1.00067	1.00067	1.00272	1.00309	1.00346	1.00179	0.99659	0.99659	1.00012	1.00086	1.00012	0.99845	0.99677	0.99826	0.99900	1.00012	1.00160	1.00142	0.99956	0.99937	0.99770	0.99937	1.00290	1.00030	0.99752	1.00160	1.00012	0.99882	1.00142	0.99956	0.99715	0.99900	1.00142	1.00105	1.00012	1.00012	1.00160	0.99789	0.99863	0.99807	1.00105	1.00049	0.99752	1.00067
