V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101
0.99878	1.00101	1.00015	0.99981	0.99844	0.99929	0.99998	0.99912	0.99998	0.99895	1.00066	0.99741	0.99981	0.99826	0.99946	1.00084	0.99946	1.00049	1.00272	0.99912	0.99775	0.99929	0.99912	0.99844	1.00186	1.00186	0.99912	1.00066	0.99929	0.99929	1.00015	0.99998	1.00135	0.99895	0.99929	1.00015	0.99981	0.99964	1.00118	0.99689	1.00169	0.99929	1.00066	1.00101	1.00135	0.99946	1.00152	1.00084	0.99912	1.00049	0.99775	1.00015	0.99946	1.00032	1.00049	1.00204	1.00118	1.00049	1.00015	1.00084	0.99912	0.99946	0.99981	1.00066	1.00084	0.99929	1.00032	0.99946	1.00032	1.00084	1.00101	1.00084	1.00135	1.00049	0.99912	0.99964	0.99981	0.99809	1.00101	0.99912	0.99895	0.99912	0.99809	0.99964	0.99844	0.99878	0.99895	0.99929	0.99998	1.00135	0.99655	1.00135	0.99775	0.99878	0.99809	1.00221	0.99981	1.00101	1.00152	1.00084	1.00461
0.99860	1.00118	1.00101	1.00015	0.99895	0.99895	0.99963	0.99998	0.99877	0.99843	1.00084	0.99791	1.00032	0.99860	0.99929	1.00170	0.99895	0.99998	1.00255	1.00015	0.99843	0.99946	0.99946	0.99912	1.00152	1.00135	0.99877	1.00066	0.99895	0.99981	1.00015	1.00049	1.00118	0.99929	0.99895	0.99998	1.00015	0.99929	1.00170	0.99654	1.00135	0.99929	1.00118	1.00118	1.00084	0.99981	1.00101	1.00101	0.99912	1.00049	0.99826	1.00032	0.99912	1.00049	1.00066	1.00307	1.00152	1.00101	1.00015	1.00066	0.99877	0.99981	0.99895	1.00015	1.00101	0.99860	1.00066	0.99998	1.00066	1.00101	1.00118	1.00101	1.00135	1.00066	0.99946	0.99946	0.99963	0.99757	1.00118	0.99929	0.99929	0.99929	0.99826	0.99981	0.99877	0.99877	0.99895	0.99963	0.99929	1.00187	0.99637	1.00152	0.99774	0.99843	0.99809	1.00118	0.99946	1.00101	1.00152	1.00118	1.00462
0.99880	1.00104	1.00121	1.00052	0.99897	0.99914	0.99949	0.99966	0.99811	0.99880	1.00086	0.99759	1.00018	0.99862	0.99966	1.00207	0.99845	1.00000	1.00276	0.99966	0.99794	0.99949	0.99931	0.99880	1.00224	1.00173	0.99931	1.00018	0.99862	0.99966	1.00052	1.00052	1.00069	0.99983	0.99914	0.99983	0.99931	0.99914	1.00138	0.99673	1.00035	0.99949	1.00138	1.00086	1.00018	0.99845	0.99983	1.00069	0.99931	1.00035	0.99811	1.00052	0.99845	1.00069	1.00138	1.00362	1.00155	1.00121	0.99983	1.00104	0.99845	0.99897	0.99897	0.99949	1.00190	0.99828	1.00086	1.00018	1.00035	1.00086	1.00173	1.00052	1.00173	1.00052	0.99949	0.99966	0.99983	0.99794	1.00138	0.99862	0.99897	0.99897	0.99897	1.00000	0.99931	0.99845	0.99966	0.99914	0.99914	1.00259	0.99707	1.00121	0.99759	0.99828	0.99776	1.00138	0.99897	1.00138	1.00190	1.00052	1.00483
0.99897	1.00052	1.00138	1.00017	0.99810	0.99897	0.99931	0.99966	0.99776	0.99931	1.00086	0.99810	1.00000	0.99862	0.99914	1.00190	0.99845	0.99966	1.00363	1.00035	0.99758	0.99983	0.99948	0.99914	1.00328	1.00138	0.99879	0.99948	0.99862	0.99948	0.99983	1.00035	1.00035	0.99948	0.99914	1.00017	0.99983	0.99810	1.00121	0.99637	1.00035	1.00000	1.00156	1.00138	0.99966	0.99793	0.99966	1.00069	0.99879	1.00069	0.99827	1.00000	0.99845	1.00104	1.00121	1.00415	1.00225	1.00086	0.99983	1.00138	0.99845	0.99914	0.99845	0.99897	1.00225	0.99810	1.00121	0.99983	1.00069	1.00104	1.00207	1.00069	1.00190	1.00035	0.99914	0.99983	1.00017	0.99776	1.00156	0.99862	0.99948	0.99879	0.99862	0.99948	0.99966	0.99845	0.99931	0.99931	0.99897	1.00242	0.99707	1.00190	0.99793	0.99879	0.99776	1.00225	0.99931	1.00104	1.00086	1.00069	1.00466
0.99872	1.00010	1.00200	1.00010	0.99837	0.99906	1.00010	1.00010	0.99785	0.99993	1.00131	0.99854	0.99993	0.99906	0.99854	1.00200	0.99854	0.99975	1.00443	0.99975	0.99785	0.99941	0.99993	0.99941	1.00304	1.00114	0.99958	0.99906	0.99854	0.99958	0.99958	1.00062	1.00010	0.99941	0.99906	0.99941	0.99975	0.99802	1.00114	0.99646	1.00045	0.99958	1.00166	1.00149	0.99958	0.99854	1.00010	1.00010	0.99837	1.00079	0.99837	1.00010	0.99923	1.00149	1.00097	1.00426	1.00218	1.00045	0.99975	1.00166	0.99872	0.99975	0.99854	0.99906	1.00252	0.99802	1.00097	0.99958	1.00114	1.00166	1.00218	1.00149	1.00200	1.00114	0.99889	0.99975	1.00027	0.99768	1.00114	0.99854	0.99906	0.99923	0.99889	0.99941	0.99923	0.99820	0.99993	0.99923	0.99889	1.00166	0.99733	1.00166	0.99785	0.99820	0.99716	1.00252	0.99889	1.00131	1.00027	1.00166	1.00356
0.99951	1.00020	1.00280	1.00055	0.99812	0.99933	1.00055	1.00020	0.99794	1.00037	1.00194	0.99829	1.00055	0.99951	0.99829	1.00211	0.99812	1.00055	1.00558	1.00020	0.99690	0.99898	1.00003	1.00020	1.00332	1.00089	0.99933	0.99933	0.99898	1.00037	0.99968	1.00072	1.00020	0.99916	0.99933	0.99898	0.99985	0.99742	1.00124	0.99621	1.00003	0.99985	1.00141	1.00107	1.00020	0.99846	1.00003	1.00037	0.99864	1.00107	0.99881	1.00020	0.99951	1.00107	1.00072	1.00402	1.00194	1.00107	0.99968	1.00124	0.99794	1.00020	0.99812	0.99933	1.00159	0.99777	1.00124	0.99864	1.00124	1.00176	1.00194	1.00124	1.00298	1.00107	0.99933	0.99933	1.00089	0.99812	1.00037	0.99916	0.99864	0.99951	0.99864	0.99916	0.99898	0.99812	1.00055	0.99933	0.99916	1.00107	0.99725	1.00211	0.99708	0.99794	0.99655	1.00246	0.99864	1.00124	0.99985	1.00159	1.00437
0.99918	1.00075	1.00336	1.00023	0.99849	0.99901	1.00023	1.00023	0.99849	1.00058	1.00110	0.99866	1.00023	0.99970	0.99831	1.00127	0.99744	1.00058	1.00562	1.00023	0.99640	0.99883	1.00040	1.00023	1.00371	1.00127	0.99936	1.00005	0.99901	1.00040	0.99918	0.99988	1.00040	0.99901	0.99970	0.99883	1.00058	0.99727	1.00110	0.99570	0.99953	0.99953	1.00127	1.00145	1.00005	0.99849	1.00005	0.99988	0.99883	1.00023	0.99866	1.00040	0.99918	1.00092	1.00005	1.00353	1.00214	1.00092	0.99988	1.00162	0.99831	1.00040	0.99762	0.99918	1.00145	0.99849	1.00058	0.99849	1.00092	1.00127	1.00214	1.00075	1.00301	1.00145	1.00005	0.99918	1.00058	0.99814	0.99970	1.00005	0.99883	0.99953	0.99796	0.99866	0.99883	0.99814	1.00092	0.99953	0.99918	1.00145	0.99675	1.00162	0.99675	0.99814	0.99675	1.00214	0.99831	1.00092	0.99918	1.00197	1.00371
0.99893	0.99998	1.00294	0.99980	0.99911	0.99911	0.99998	0.99963	0.99754	1.00103	1.00085	0.99806	0.99980	1.00015	0.99876	1.00137	0.99788	1.00068	1.00521	1.00033	0.99631	0.99911	1.00015	1.00050	1.00382	1.00103	0.99998	0.99980	0.99945	1.00033	0.99963	1.00068	1.00068	0.99980	1.00015	0.99876	1.00085	0.99701	1.00137	0.99579	0.99945	0.99911	1.00120	1.00172	0.99998	0.99911	0.99928	1.00015	0.99945	1.00033	0.99876	1.00103	0.99928	1.00120	1.00068	1.00294	1.00172	1.00050	1.00015	1.00242	0.99841	1.00103	0.99771	0.99841	1.00172	0.99788	0.99998	0.99893	1.00120	1.00137	1.00260	1.00155	1.00277	1.00155	0.99963	0.99928	1.00033	0.99858	0.99980	1.00068	0.99928	0.99963	0.99754	0.99806	0.99841	0.99823	1.00120	0.99998	0.99963	1.00137	0.99597	1.00120	0.99719	0.99806	0.99684	1.00172	0.99911	1.00085	0.99893	1.00103	1.00434
0.99833	1.00008	1.00340	0.99955	0.99938	0.99920	1.00025	0.99885	0.99745	1.00130	1.00095	0.99798	1.00008	0.99973	0.99868	1.00148	0.99780	1.00113	1.00480	1.00060	0.99658	0.99920	0.99920	1.00025	1.00375	1.00060	0.99973	0.99990	0.99955	0.99973	1.00025	1.00078	1.00043	1.00025	0.99990	0.99868	1.00043	0.99693	1.00113	0.99570	1.00008	0.99850	1.00060	1.00200	1.00008	0.99920	0.99955	0.99955	0.99938	1.00043	0.99920	1.00113	0.99920	1.00183	1.00078	1.00305	1.00235	1.00060	0.99973	1.00253	0.99920	1.00060	0.99815	0.99833	1.00183	0.99815	1.00043	0.99868	1.00095	1.00183	1.00270	1.00148	1.00235	1.00165	0.99990	0.99920	0.99955	0.99868	0.99990	1.00148	0.99903	0.99955	0.99728	0.99798	0.99885	0.99780	1.00165	1.00043	0.99920	1.00095	0.99570	1.00113	0.99763	0.99815	0.99710	1.00148	0.99885	1.00078	0.99920	1.00060	1.00340
0.99867	1.00008	1.00358	0.99920	0.99920	0.99867	0.99990	0.99885	0.99815	1.00130	1.00078	0.99850	0.99955	0.99920	0.99867	1.00253	0.99745	1.00165	1.00464	1.00095	0.99745	0.99867	0.99902	1.00025	1.00358	1.00043	1.00025	0.99973	0.99937	0.99937	1.00008	1.00078	1.00025	1.00008	0.99955	0.99797	1.00078	0.99657	1.00025	0.99552	0.99920	0.99885	1.00060	1.00148	0.99973	0.99920	0.99955	0.99990	0.99867	1.00043	0.99937	1.00148	0.99885	1.00271	1.00043	1.00341	1.00271	1.00043	1.00043	1.00288	0.99867	1.00095	0.99745	0.99762	1.00130	0.99780	1.00060	0.99885	1.00113	1.00165	1.00236	1.00183	1.00253	1.00183	0.99955	0.99885	0.99920	0.99832	0.99973	1.00078	0.99920	0.99850	0.99745	0.99727	0.99937	0.99832	1.00183	1.00025	0.99955	1.00078	0.99622	1.00148	0.99674	0.99815	0.99710	1.00148	0.99920	1.00060	0.99902	1.00113	1.00288
